OrderID,OrderDate,CustomerName,Region,SalesChannel,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,DiscountAmount,NetTotal,PaymentMethod,SalesRep,CustomerRating
ORD10753,2025-08-24,Daniel Thomas,South,Online,Sports,Dumbbells,4,887.94,0.0,0.0,3551.76,Debit Card,Vijay Anand,4
ORD10754,2025-08-25,Daniel Thomas,North,In-Store,Sports,Running Shoes,9,52.65,10.0,47.38,426.47,Bank Transfer,Kiran Desai,5
ORD10755,2025-08-25,Aarav Sharma,Central,Phone,Sports,Yoga Mat,6,417.94,0.0,0.0,2507.64,PayPal,Pallavi Shah,4
ORD10756,2025-08-25,Priya Patel,East,In-Store,Clothing,Dress,7,461.45,0.0,0.0,3230.15,Cash,Arun Prasad,5
ORD10757,2025-08-26,Daniel Thomas,East,In-Store,Sports,Running Shoes,3,1493.78,0.0,0.0,4481.34,PayPal,Vijay Anand,5
ORD10758,2025-08-26,Ishita Gupta,Central,Phone,Sports,Bicycle,4,243.17,0.0,0.0,972.68,PayPal,Deepa Rao,5
ORD10759,2025-08-26,Nikhil Bansal,East,In-Store,Groceries,Cereal,7,368.33,10.0,257.83,2320.48,Debit Card,Kiran Desai,4
ORD10760,2025-08-27,James Taylor,South,In-Store,Furniture,Sofa,4,731.4,20.0,585.12,2340.48,PayPal,Vijay Anand,5
ORD10761,2025-08-27,Michael Brown,South,Online,Electronics,Tablet,4,1347.82,0.0,0.0,5391.28,Cash,Manoj Tiwari,2
ORD10762,2025-08-27,Ishita Gupta,Central,Phone,Sports,Tennis Racket,1,772.3,20.0,154.46,617.84,Cash,Manoj Tiwari,5
ORD10763,2025-08-28,Kavya Menon,South,Phone,Electronics,Smartphone,4,1682.64,5.0,336.53,6394.03,Cash,Anjali Nair,4
ORD10764,2025-08-28,Sarah Davis,West,Phone,Clothing,Jacket,9,796.12,5.0,358.25,6806.83,Debit Card,Kiran Desai,5
ORD10765,2025-08-28,Arjun Nair,Central,Online,Furniture,Sofa,2,748.83,20.0,299.53,1198.13,Bank Transfer,Kiran Desai,5
ORD10766,2025-08-28,Priya Patel,East,Online,Sports,Tennis Racket,6,1822.3,0.0,0.0,10933.8,Credit Card,Arun Prasad,5
ORD10767,2025-08-28,Michael Brown,East,Online,Electronics,Headphones,9,1232.35,15.0,1663.67,9427.48,Debit Card,Kiran Desai,5
ORD10768,2025-08-29,Riya Chawla,North,Online,Furniture,Bookshelf,5,1653.28,10.0,826.64,7439.76,PayPal,Arun Prasad,4
ORD10769,2025-08-29,Emily Johnson,Central,In-Store,Electronics,Monitor,8,778.47,0.0,0.0,6227.76,Cash,Arun Prasad,3
ORD10770,2025-08-29,Ishita Gupta,South,Phone,Electronics,Laptop,1,348.32,0.0,0.0,348.32,PayPal,Ravi Kumar,3
ORD10771,2025-08-29,Laura Martinez,Central,Online,Electronics,Headphones,3,142.75,20.0,85.65,342.6,PayPal,Pallavi Shah,5
ORD10772,2025-08-30,John Smith,Central,In-Store,Clothing,T-Shirt,1,1790.26,15.0,268.54,1521.72,Cash,Suresh Babu,3
ORD10773,2025-08-30,Karan Verma,West,Phone,Furniture,Office Chair,2,36.85,5.0,3.69,70.01,Cash,Vijay Anand,2
ORD10774,2025-08-30,Olivia Anderson,Central,Online,Electronics,Laptop,5,1848.43,10.0,924.22,8317.93,Debit Card,Manoj Tiwari,5
ORD10775,2025-08-30,Ishita Gupta,South,Online,Sports,Dumbbells,7,720.69,0.0,0.0,5044.83,Credit Card,Anjali Nair,5
ORD10776,2025-08-30,Sanjay Kumar,North,In-Store,Clothing,Dress,8,333.84,0.0,0.0,2670.72,Credit Card,Manoj Tiwari,5
ORD10777,2025-08-30,Rohan Mehta,North,Phone,Groceries,Olive Oil,8,1483.24,10.0,1186.59,10679.33,Credit Card,Pallavi Shah,4
ORD10778,2025-08-30,Laura Martinez,North,Phone,Clothing,T-Shirt,2,1313.17,0.0,0.0,2626.34,Cash,Manoj Tiwari,4
ORD10779,2025-08-31,Rahul Chatterjee,East,Online,Electronics,Smartphone,3,1189.4,5.0,178.41,3389.79,PayPal,Arun Prasad,1
ORD10780,2025-08-31,Priya Patel,North,In-Store,Furniture,Desk,2,866.86,20.0,346.74,1386.98,PayPal,Anjali Nair,4
ORD10781,2025-08-31,Laura Martinez,South,In-Store,Clothing,Dress,4,253.8,5.0,50.76,964.44,PayPal,Manoj Tiwari,5
ORD10782,2025-08-31,Sophia White,West,Phone,Electronics,Smartphone,9,522.5,10.0,470.25,4232.25,Cash,Anjali Nair,5
ORD10783,2025-08-31,Amit Malhotra,West,In-Store,Electronics,Smartwatch,4,333.59,15.0,200.15,1134.21,Bank Transfer,Kiran Desai,3
ORD10784,2025-08-31,Rohan Mehta,South,Online,Clothing,Jeans,3,1825.16,10.0,547.55,4927.93,Credit Card,Arun Prasad,5
ORD10785,2025-09-01,Amit Malhotra,South,Phone,Sports,Dumbbells,8,1425.57,15.0,1710.68,9693.88,Cash,Pallavi Shah,4
ORD10786,2025-09-01,Amit Malhotra,West,Online,Clothing,Jacket,9,1133.87,0.0,0.0,10204.83,PayPal,Deepa Rao,5
ORD10787,2025-09-01,Ananya Singh,North,Phone,Electronics,Headphones,7,1720.58,10.0,1204.41,10839.65,Debit Card,Pallavi Shah,5
ORD10788,2025-09-01,Emily Johnson,East,Phone,Furniture,Bookshelf,8,192.17,5.0,76.87,1460.49,Bank Transfer,Suresh Babu,3
ORD10789,2025-09-01,Sophia White,Central,Phone,Furniture,Sofa,6,1861.54,0.0,0.0,11169.24,Debit Card,Kiran Desai,3
ORD10790,2025-09-01,Daniel Thomas,East,Online,Groceries,Coffee,9,890.67,5.0,400.8,7615.23,Debit Card,Ravi Kumar,4
ORD10791,2025-09-02,Karan Verma,West,Phone,Furniture,Desk,1,613.9,15.0,92.08,521.82,Debit Card,Pallavi Shah,3
ORD10792,2025-09-02,David Wilson,Central,In-Store,Groceries,Rice Bag,2,1943.99,0.0,0.0,3887.98,Debit Card,Vijay Anand,3
ORD10793,2025-09-02,Riya Chawla,North,In-Store,Sports,Running Shoes,3,1224.66,15.0,551.1,3122.88,Cash,Vijay Anand,5
ORD10794,2025-09-02,Vikram Rao,North,Phone,Groceries,Coffee,9,1163.61,0.0,0.0,10472.49,Cash,Ravi Kumar,3
ORD10795,2025-09-03,John Smith,Central,Phone,Clothing,T-Shirt,7,1608.19,0.0,0.0,11257.33,Bank Transfer,Anjali Nair,3
ORD10796,2025-09-03,Nikhil Bansal,North,In-Store,Clothing,Sneakers,9,1145.96,20.0,2062.73,8250.91,Credit Card,Suresh Babu,5
ORD10797,2025-09-03,Emily Johnson,West,Online,Electronics,Smartphone,5,373.34,0.0,0.0,1866.7,Cash,Manoj Tiwari,5
ORD10798,2025-09-03,Priya Patel,West,Online,Furniture,Dining Table,5,1770.19,0.0,0.0,8850.95,PayPal,Arun Prasad,4
ORD10799,2025-09-03,Arjun Nair,West,Online,Furniture,Office Chair,7,681.19,15.0,715.25,4053.08,PayPal,Deepa Rao,4
ORD10800,2025-09-03,Rahul Chatterjee,West,Phone,Groceries,Cereal,2,1810.33,0.0,0.0,3620.66,Credit Card,Sunita Rao,5
ORD10801,2025-09-03,John Smith,South,Online,Furniture,Sofa,6,1264.93,0.0,0.0,7589.58,Bank Transfer,Pallavi Shah,3
ORD10802,2025-09-04,Nikhil Bansal,North,Phone,Furniture,Bookshelf,1,903.0,20.0,180.6,722.4,Bank Transfer,Manoj Tiwari,5
ORD10803,2025-09-04,James Taylor,North,Phone,Sports,Dumbbells,4,956.42,20.0,765.14,3060.54,Credit Card,Deepa Rao,4
ORD10804,2025-09-05,Arjun Nair,West,Online,Furniture,Desk,4,1642.05,0.0,0.0,6568.2,Debit Card,Suresh Babu,4
ORD10805,2025-09-05,Karan Verma,Central,Online,Electronics,Monitor,9,202.89,0.0,0.0,1826.01,Cash,Vijay Anand,5
ORD10806,2025-09-05,Divya Kapoor,North,Online,Sports,Dumbbells,6,566.61,0.0,0.0,3399.66,Cash,Anjali Nair,3
ORD10807,2025-09-05,Riya Chawla,North,Phone,Clothing,Jeans,9,1986.54,10.0,1787.89,16090.97,Cash,Manoj Tiwari,2
ORD10808,2025-09-05,Arjun Nair,North,In-Store,Electronics,Tablet,2,812.19,15.0,243.66,1380.72,PayPal,Pallavi Shah,4
ORD10809,2025-09-06,Ishita Gupta,West,In-Store,Electronics,Tablet,5,25.64,10.0,12.82,115.38,Cash,Pallavi Shah,5
ORD10810,2025-09-06,Rohan Mehta,Central,Online,Groceries,Cereal,8,1447.64,20.0,2316.22,9264.9,Cash,Suresh Babu,2
ORD10811,2025-09-06,Olivia Anderson,East,Phone,Electronics,Headphones,3,1398.82,20.0,839.29,3357.17,Credit Card,Ravi Kumar,4
ORD10812,2025-09-06,Rohan Mehta,East,Phone,Sports,Bicycle,3,237.14,20.0,142.28,569.14,Cash,Ravi Kumar,5
ORD10813,2025-09-06,Rohan Mehta,West,Phone,Clothing,Jeans,6,1497.11,0.0,0.0,8982.66,Debit Card,Deepa Rao,4
ORD10814,2025-09-07,Daniel Thomas,North,Online,Clothing,Sneakers,4,637.34,15.0,382.4,2166.96,Cash,Arun Prasad,4
ORD10815,2025-09-07,Laura Martinez,South,Phone,Groceries,Coffee,4,99.59,5.0,19.92,378.44,Credit Card,Deepa Rao,5
ORD10816,2025-09-07,Sophia White,Central,Online,Groceries,Cereal,7,526.18,5.0,184.16,3499.1,Bank Transfer,Arun Prasad,5
ORD10817,2025-09-07,Divya Kapoor,Central,Phone,Groceries,Rice Bag,8,1290.2,0.0,0.0,10321.6,Debit Card,Suresh Babu,5
ORD10818,2025-09-08,Neha Joshi,East,In-Store,Furniture,Desk,6,1722.71,5.0,516.81,9819.45,Bank Transfer,Suresh Babu,4
ORD10819,2025-09-09,Karan Verma,South,In-Store,Clothing,Dress,7,759.09,0.0,0.0,5313.63,PayPal,Suresh Babu,4
ORD10820,2025-09-09,Meera Iyer,Central,Phone,Clothing,T-Shirt,3,266.59,5.0,39.99,759.78,Debit Card,Suresh Babu,4
ORD10821,2025-09-10,Rahul Chatterjee,South,In-Store,Groceries,Chocolate Box,8,1661.23,15.0,1993.48,11296.36,Credit Card,Sunita Rao,4
ORD10822,2025-09-10,Pooja Reddy,South,Online,Furniture,Bookshelf,1,1228.24,5.0,61.41,1166.83,Bank Transfer,Vijay Anand,5
ORD10823,2025-09-10,Vikram Rao,West,In-Store,Electronics,Smartphone,6,1975.56,15.0,1778.0,10075.36,PayPal,Anjali Nair,4
ORD10824,2025-09-10,Pooja Reddy,East,Phone,Clothing,Jacket,8,1916.17,10.0,1532.94,13796.42,Cash,Deepa Rao,2
ORD10825,2025-09-11,Pooja Reddy,North,Phone,Furniture,Sofa,6,189.44,0.0,0.0,1136.64,Credit Card,Vijay Anand,5
ORD10826,2025-09-11,Emily Johnson,South,Phone,Electronics,Smartphone,7,552.71,10.0,386.9,3482.07,Debit Card,Sunita Rao,5
ORD10827,2025-09-12,Daniel Thomas,North,Online,Clothing,Sneakers,5,830.78,10.0,415.39,3738.51,Debit Card,Ravi Kumar,4
ORD10828,2025-09-12,Rahul Chatterjee,North,Online,Furniture,Office Chair,7,1355.87,10.0,949.11,8541.98,Cash,Vijay Anand,2
ORD10829,2025-09-13,Kavya Menon,South,Phone,Sports,Running Shoes,4,1818.92,15.0,1091.35,6184.33,Credit Card,Anjali Nair,5
ORD10830,2025-09-13,Amit Malhotra,Central,Phone,Groceries,Coffee,7,208.27,0.0,0.0,1457.89,Debit Card,Deepa Rao,2
ORD10831,2025-09-14,Sarah Davis,East,Online,Furniture,Sofa,2,1450.22,10.0,290.04,2610.4,Credit Card,Anjali Nair,5
ORD10832,2025-09-14,Rahul Chatterjee,South,Phone,Electronics,Headphones,8,373.12,15.0,447.74,2537.22,Debit Card,Arun Prasad,2
ORD10833,2025-09-14,Emily Johnson,Central,Phone,Sports,Tennis Racket,9,525.75,0.0,0.0,4731.75,PayPal,Kiran Desai,4
ORD10834,2025-09-14,Divya Kapoor,North,In-Store,Clothing,Sneakers,8,418.99,10.0,335.19,3016.73,Credit Card,Anjali Nair,4
ORD10835,2025-09-15,Aarav Sharma,South,Phone,Electronics,Tablet,4,1173.62,5.0,234.72,4459.76,Cash,Ravi Kumar,5
ORD10836,2025-09-15,Neha Joshi,West,Online,Sports,Yoga Mat,7,1671.9,10.0,1170.33,10532.97,Cash,Suresh Babu,4
ORD10837,2025-09-15,Sneha Desai,Central,Phone,Sports,Yoga Mat,1,1761.09,15.0,264.16,1496.93,Debit Card,Arun Prasad,5
ORD10838,2025-09-15,Rahul Chatterjee,West,Online,Furniture,Office Chair,2,374.78,0.0,0.0,749.56,Cash,Arun Prasad,3
ORD10839,2025-09-15,Karan Verma,Central,In-Store,Groceries,Rice Bag,7,1467.65,0.0,0.0,10273.55,PayPal,Ravi Kumar,5
ORD10840,2025-09-16,Aditya Bose,South,In-Store,Furniture,Sofa,8,896.74,0.0,0.0,7173.92,Cash,Manoj Tiwari,5
ORD10841,2025-09-16,David Wilson,Central,In-Store,Clothing,Jeans,6,1705.1,5.0,511.53,9719.07,PayPal,Ravi Kumar,3
ORD10842,2025-09-16,Nikhil Bansal,Central,Online,Furniture,Office Chair,4,1196.25,20.0,957.0,3828.0,Bank Transfer,Manoj Tiwari,5
ORD10843,2025-09-17,John Smith,South,Online,Electronics,Tablet,8,622.72,20.0,996.35,3985.41,PayPal,Arun Prasad,3
ORD10844,2025-09-17,Ishita Gupta,Central,Phone,Clothing,Jacket,2,1100.52,10.0,220.1,1980.94,PayPal,Anjali Nair,2
ORD10845,2025-09-17,Aarav Sharma,East,Phone,Groceries,Cereal,2,1941.68,0.0,0.0,3883.36,Credit Card,Vijay Anand,5
ORD10846,2025-09-17,Rohan Mehta,East,Phone,Groceries,Rice Bag,8,256.28,0.0,0.0,2050.24,Bank Transfer,Suresh Babu,5
ORD10847,2025-09-17,Meera Iyer,South,In-Store,Electronics,Smartwatch,6,800.65,20.0,960.78,3843.12,Debit Card,Manoj Tiwari,3
ORD10848,2025-09-17,Olivia Anderson,South,Online,Sports,Dumbbells,1,150.64,5.0,7.53,143.11,Cash,Kiran Desai,3
ORD10849,2025-09-18,Amit Malhotra,North,Online,Sports,Dumbbells,1,46.79,20.0,9.36,37.43,Debit Card,Anjali Nair,1
ORD10850,2025-09-18,Ananya Singh,South,In-Store,Sports,Dumbbells,8,676.95,0.0,0.0,5415.6,Cash,Suresh Babu,5
ORD10851,2025-09-18,Aarav Sharma,South,Phone,Electronics,Monitor,4,1256.97,5.0,251.39,4776.49,Debit Card,Arun Prasad,4
ORD10852,2025-09-18,Daniel Thomas,North,Phone,Furniture,Office Chair,3,692.84,15.0,311.78,1766.74,Credit Card,Manoj Tiwari,4
ORD10853,2025-09-18,Emily Johnson,East,In-Store,Electronics,Tablet,7,266.09,20.0,372.53,1490.1,PayPal,Arun Prasad,4
ORD10854,2025-09-19,Rahul Chatterjee,Central,Phone,Groceries,Olive Oil,9,1387.48,10.0,1248.73,11238.59,Bank Transfer,Vijay Anand,5
ORD10855,2025-09-19,Sophia White,South,Online,Furniture,Bookshelf,3,643.77,5.0,96.57,1834.74,Cash,Ravi Kumar,3
ORD10856,2025-09-19,David Wilson,East,Phone,Electronics,Smartphone,6,21.6,0.0,0.0,129.6,Bank Transfer,Deepa Rao,4
ORD10857,2025-09-19,Divya Kapoor,East,Phone,Electronics,Smartphone,6,726.9,0.0,0.0,4361.4,Cash,Ravi Kumar,4
ORD10858,2025-09-19,Olivia Anderson,Central,Online,Clothing,Dress,5,919.75,0.0,0.0,4598.75,Debit Card,Manoj Tiwari,4
ORD10859,2025-09-19,Aditya Bose,Central,Phone,Groceries,Rice Bag,6,1316.85,0.0,0.0,7901.1,Cash,Kiran Desai,4
ORD10860,2025-09-20,Riya Chawla,Central,Phone,Groceries,Coffee,7,1021.3,0.0,0.0,7149.1,Cash,Deepa Rao,5
ORD10861,2025-09-20,Olivia Anderson,North,Online,Clothing,Dress,2,1812.76,0.0,0.0,3625.52,Bank Transfer,Manoj Tiwari,4
ORD10862,2025-09-21,Neha Joshi,West,Online,Groceries,Olive Oil,6,1475.51,5.0,442.65,8410.41,Cash,Kiran Desai,3
ORD10863,2025-09-22,Divya Kapoor,South,In-Store,Groceries,Olive Oil,6,1864.6,15.0,1678.14,9509.46,Debit Card,Ravi Kumar,4
ORD10864,2025-09-22,Karan Verma,East,Phone,Sports,Yoga Mat,8,1236.05,10.0,988.84,8899.56,Credit Card,Suresh Babu,4
ORD10865,2025-09-22,James Taylor,Central,In-Store,Furniture,Dining Table,5,1640.12,20.0,1640.12,6560.48,Bank Transfer,Arun Prasad,4
ORD10866,2025-09-23,David Wilson,North,Phone,Clothing,Sneakers,7,550.91,0.0,0.0,3856.37,Debit Card,Sunita Rao,2
ORD10867,2025-09-23,Nikhil Bansal,East,Online,Sports,Dumbbells,6,870.28,0.0,0.0,5221.68,Cash,Vijay Anand,5
ORD10868,2025-09-23,Pooja Reddy,West,Phone,Electronics,Smartphone,6,269.39,0.0,0.0,1616.34,Credit Card,Kiran Desai,5
ORD10869,2025-09-24,John Smith,East,Online,Furniture,Dining Table,9,1240.9,20.0,2233.62,8934.48,PayPal,Pallavi Shah,5
ORD10870,2025-09-24,Kavya Menon,West,Phone,Sports,Running Shoes,9,1561.48,5.0,702.67,13350.65,Credit Card,Ravi Kumar,4
ORD10871,2025-09-24,Sanjay Kumar,West,In-Store,Clothing,T-Shirt,2,486.79,15.0,146.04,827.54,Cash,Ravi Kumar,4
ORD10872,2025-09-25,Ishita Gupta,East,Phone,Clothing,Jeans,6,594.85,0.0,0.0,3569.1,Cash,Ravi Kumar,5
ORD10873,2025-09-25,Sophia White,Central,Online,Groceries,Cereal,9,1340.42,0.0,0.0,12063.78,Credit Card,Pallavi Shah,5
ORD10874,2025-09-25,Arjun Nair,North,Online,Furniture,Office Chair,3,1704.43,20.0,1022.66,4090.63,Cash,Vijay Anand,4
ORD10875,2025-09-25,David Wilson,West,Phone,Electronics,Smartphone,5,1273.96,15.0,955.47,5414.33,PayPal,Kiran Desai,4
ORD10876,2025-09-25,Sophia White,South,Online,Electronics,Laptop,6,1872.57,0.0,0.0,11235.42,Debit Card,Arun Prasad,4
ORD10877,2025-09-26,Michael Brown,South,Phone,Furniture,Desk,4,267.8,0.0,0.0,1071.2,PayPal,Vijay Anand,4
ORD10878,2025-09-26,Pooja Reddy,North,Online,Sports,Bicycle,1,317.49,0.0,0.0,317.49,PayPal,Arun Prasad,5
ORD10879,2025-09-26,Meera Iyer,North,In-Store,Sports,Running Shoes,8,598.86,10.0,479.09,4311.79,Bank Transfer,Anjali Nair,4
ORD10880,2025-09-27,Neha Joshi,South,Online,Clothing,Dress,1,905.22,20.0,181.04,724.18,PayPal,Ravi Kumar,4
ORD10881,2025-09-27,Aditya Bose,Central,In-Store,Groceries,Rice Bag,1,1149.0,10.0,114.9,1034.1,Credit Card,Ravi Kumar,4
ORD10882,2025-09-27,John Smith,Central,Online,Furniture,Bookshelf,3,1911.5,20.0,1146.9,4587.6,Cash,Manoj Tiwari,3
ORD10883,2025-09-27,Sneha Desai,East,Online,Electronics,Headphones,7,1912.8,15.0,2008.44,11381.16,Credit Card,Kiran Desai,3
ORD10884,2025-09-27,James Taylor,South,Online,Groceries,Olive Oil,2,811.96,0.0,0.0,1623.92,Credit Card,Pallavi Shah,3
ORD10885,2025-09-28,Meera Iyer,North,In-Store,Clothing,Jacket,2,739.13,10.0,147.83,1330.43,PayPal,Arun Prasad,4
ORD10886,2025-09-28,Amit Malhotra,East,In-Store,Clothing,Jacket,9,156.02,0.0,0.0,1404.18,Cash,Pallavi Shah,5
ORD10887,2025-09-28,Priya Patel,South,In-Store,Groceries,Chocolate Box,7,1459.83,0.0,0.0,10218.81,Credit Card,Sunita Rao,5
ORD10888,2025-09-28,John Smith,Central,Phone,Clothing,T-Shirt,3,28.78,5.0,4.32,82.02,PayPal,Anjali Nair,5
ORD10889,2025-09-28,Sarah Davis,Central,In-Store,Clothing,Dress,8,922.7,0.0,0.0,7381.6,Bank Transfer,Vijay Anand,5
ORD10890,2025-09-28,Ishita Gupta,West,Online,Sports,Running Shoes,3,330.92,0.0,0.0,992.76,PayPal,Kiran Desai,4
ORD10891,2025-09-29,Amit Malhotra,North,Online,Clothing,Dress,9,962.78,20.0,1733.0,6932.02,Credit Card,Sunita Rao,1
ORD10892,2025-09-29,Sophia White,South,Online,Furniture,Desk,1,1348.73,0.0,0.0,1348.73,Debit Card,Kiran Desai,4
ORD10893,2025-09-30,Aditya Bose,East,In-Store,Clothing,Sneakers,7,1696.98,10.0,1187.89,10690.97,Debit Card,Deepa Rao,5
ORD10894,2025-09-30,Kavya Menon,North,Online,Groceries,Rice Bag,4,1699.02,20.0,1359.22,5436.86,Bank Transfer,Manoj Tiwari,4
ORD10895,2025-09-30,Priya Patel,East,Online,Electronics,Monitor,3,1832.04,20.0,1099.22,4396.9,Cash,Suresh Babu,5
ORD10896,2025-09-30,John Smith,South,Online,Electronics,Monitor,4,918.24,0.0,0.0,3672.96,Cash,Kiran Desai,4
ORD10897,2025-09-30,Amit Malhotra,North,Phone,Groceries,Chocolate Box,4,273.82,0.0,0.0,1095.28,PayPal,Anjali Nair,4
ORD10898,2025-10-01,Olivia Anderson,West,Online,Electronics,Smartphone,6,936.6,10.0,561.96,5057.64,Bank Transfer,Pallavi Shah,4
ORD10899,2025-10-01,Emily Johnson,Central,In-Store,Groceries,Chocolate Box,8,422.57,5.0,169.03,3211.53,PayPal,Arun Prasad,2
ORD10900,2025-10-01,Sarah Davis,North,Phone,Furniture,Bookshelf,1,1391.49,5.0,69.57,1321.92,PayPal,Pallavi Shah,3
ORD10901,2025-10-01,Daniel Thomas,South,In-Store,Groceries,Olive Oil,8,969.39,0.0,0.0,7755.12,Credit Card,Suresh Babu,5
ORD10902,2025-10-02,Daniel Thomas,North,Online,Sports,Yoga Mat,1,1353.61,5.0,67.68,1285.93,Debit Card,Ravi Kumar,2
ORD10903,2025-10-02,James Taylor,East,Phone,Furniture,Dining Table,3,74.42,0.0,0.0,223.26,Debit Card,Arun Prasad,5
ORD10904,2025-10-02,Neha Joshi,South,In-Store,Electronics,Laptop,1,250.23,20.0,50.05,200.18,Cash,Kiran Desai,2
ORD10905,2025-10-02,Sophia White,East,In-Store,Sports,Running Shoes,8,1525.91,0.0,0.0,12207.28,PayPal,Suresh Babu,4
ORD10906,2025-10-02,Ishita Gupta,East,Online,Sports,Dumbbells,7,215.92,0.0,0.0,1511.44,PayPal,Arun Prasad,4
ORD10907,2025-10-03,Neha Joshi,South,Phone,Sports,Tennis Racket,5,362.46,0.0,0.0,1812.3,Bank Transfer,Manoj Tiwari,2
ORD10908,2025-10-03,Nikhil Bansal,South,In-Store,Groceries,Cereal,1,1950.81,0.0,0.0,1950.81,Bank Transfer,Anjali Nair,2
ORD10909,2025-10-03,Kavya Menon,Central,Phone,Furniture,Office Chair,7,493.27,5.0,172.64,3280.25,PayPal,Manoj Tiwari,4
ORD10910,2025-10-04,Divya Kapoor,North,In-Store,Furniture,Office Chair,2,1439.8,0.0,0.0,2879.6,PayPal,Sunita Rao,4
ORD10911,2025-10-04,James Taylor,East,In-Store,Clothing,T-Shirt,3,1484.5,0.0,0.0,4453.5,Credit Card,Deepa Rao,4
ORD10912,2025-10-04,Olivia Anderson,East,Phone,Electronics,Tablet,9,1225.25,0.0,0.0,11027.25,Debit Card,Suresh Babu,4
ORD10913,2025-10-04,Priya Patel,North,Phone,Clothing,Sneakers,6,1804.17,5.0,541.25,10283.77,Credit Card,Ravi Kumar,5
ORD10914,2025-10-05,Laura Martinez,North,Online,Groceries,Chocolate Box,3,247.4,15.0,111.33,630.87,PayPal,Sunita Rao,5
ORD10915,2025-10-05,Sophia White,East,Phone,Clothing,Dress,8,1182.74,0.0,0.0,9461.92,Bank Transfer,Sunita Rao,4
ORD10916,2025-10-06,Emily Johnson,West,In-Store,Electronics,Smartwatch,7,1322.64,20.0,1851.7,7406.78,Credit Card,Pallavi Shah,4
ORD10917,2025-10-06,Meera Iyer,North,Online,Clothing,Dress,8,1636.58,15.0,1963.9,11128.74,Credit Card,Arun Prasad,4
ORD10918,2025-10-06,Vikram Rao,East,In-Store,Clothing,Sneakers,9,1180.37,5.0,531.17,10092.16,Debit Card,Deepa Rao,3
ORD10919,2025-10-06,Karan Verma,South,Online,Electronics,Tablet,5,502.34,0.0,0.0,2511.7,Cash,Arun Prasad,5
ORD10920,2025-10-06,Sneha Desai,North,Online,Clothing,Jeans,7,1572.7,10.0,1100.89,9908.01,Bank Transfer,Sunita Rao,4
ORD10921,2025-10-06,Neha Joshi,South,In-Store,Electronics,Tablet,1,820.86,20.0,164.17,656.69,Credit Card,Manoj Tiwari,5
ORD10922,2025-10-06,Nikhil Bansal,North,In-Store,Furniture,Sofa,9,1161.56,0.0,0.0,10454.04,Bank Transfer,Ravi Kumar,4
ORD10923,2025-10-07,Neha Joshi,Central,In-Store,Groceries,Rice Bag,6,1208.42,0.0,0.0,7250.52,Cash,Manoj Tiwari,5
ORD10924,2025-10-07,Daniel Thomas,South,Online,Clothing,Dress,7,98.89,20.0,138.45,553.78,Cash,Pallavi Shah,5
ORD10925,2025-10-07,Priya Patel,South,Phone,Sports,Tennis Racket,4,343.16,15.0,205.9,1166.74,Debit Card,Arun Prasad,4
ORD10926,2025-10-07,Aditya Bose,West,Phone,Sports,Running Shoes,2,305.29,0.0,0.0,610.58,Bank Transfer,Suresh Babu,5
ORD10927,2025-10-07,Nikhil Bansal,North,Online,Sports,Dumbbells,6,91.65,15.0,82.49,467.41,PayPal,Suresh Babu,4
ORD10928,2025-10-07,Daniel Thomas,South,Phone,Sports,Yoga Mat,1,1095.05,15.0,164.26,930.79,Credit Card,Sunita Rao,2
ORD10929,2025-10-07,Karan Verma,West,Phone,Groceries,Chocolate Box,7,1109.91,20.0,1553.87,6215.5,PayPal,Kiran Desai,4
ORD10930,2025-10-07,Pooja Reddy,West,Online,Furniture,Office Chair,1,423.02,0.0,0.0,423.02,Cash,Arun Prasad,5
ORD10931,2025-10-07,Michael Brown,West,Online,Clothing,T-Shirt,4,174.11,5.0,34.82,661.62,Bank Transfer,Suresh Babu,5
ORD10932,2025-10-08,John Smith,Central,Online,Electronics,Smartwatch,2,1246.98,0.0,0.0,2493.96,Credit Card,Arun Prasad,3
ORD10933,2025-10-08,Aarav Sharma,West,Online,Sports,Dumbbells,8,1118.29,0.0,0.0,8946.32,PayPal,Deepa Rao,2
ORD10934,2025-10-08,Ishita Gupta,North,In-Store,Electronics,Laptop,4,127.13,0.0,0.0,508.52,Bank Transfer,Ravi Kumar,5
ORD10935,2025-10-09,Meera Iyer,South,In-Store,Clothing,Jacket,8,694.66,15.0,833.59,4723.69,PayPal,Arun Prasad,4
ORD10936,2025-10-09,Emily Johnson,North,Online,Furniture,Bookshelf,6,715.41,10.0,429.25,3863.21,Bank Transfer,Manoj Tiwari,3
ORD10937,2025-10-09,Emily Johnson,Central,In-Store,Clothing,Jeans,5,1957.41,0.0,0.0,9787.05,Bank Transfer,Anjali Nair,2
ORD10938,2025-10-09,Kavya Menon,East,In-Store,Electronics,Smartphone,4,20.64,0.0,0.0,82.56,Credit Card,Kiran Desai,4
ORD10939,2025-10-09,David Wilson,East,Online,Groceries,Coffee,4,87.98,0.0,0.0,351.92,Debit Card,Kiran Desai,5
ORD10940,2025-10-09,David Wilson,South,In-Store,Furniture,Desk,8,395.44,15.0,474.53,2688.99,Credit Card,Ravi Kumar,5
ORD10941,2025-10-09,Sanjay Kumar,East,Phone,Sports,Yoga Mat,6,821.12,20.0,985.34,3941.38,PayPal,Sunita Rao,4
